,trans,tx_brate,tx_pkts,dl_buffer,trans_cls,trans1,from,to,from_to,count,slice,agent,count_norm,tx_brate_norm,tx_pkts_norm,dl_buffer_norm
107,"(30, 9, 11, 1, 0, 0, 6, 9, 35, 1, 2, 0)",2.3,-86.37,-172503.33,distinct," 30, 9, 11, 1, 0, 0, 6, 9, 35, 1, 2, 0","[' 30', ' 9', ' 11', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 0', ' 0', ' 6', ' 9', ' 35', ' 1', ' 2', ' 0']",2,sl0,urllc-trf1,0.35,1.7445012787723784,0.3806292706181471,0.12601199184506026
108,"(12, 15, 23, 1, 2, 0, 12, 15, 23, 2, 1, 1)",-0.35,1.61,-69600.5,same-prbs," 12, 15, 23, 1, 2, 0, 12, 15, 23, 2, 1, 1","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 1', ' 1']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 2', ' 1', ' 1']",2,sl0,urllc-trf1,0.35,1.0667519181585678,1.0796599396154456,0.6881093406047465
109,"(12, 15, 23, 1, 2, 0, 12, 15, 23, 2, 1, 1)",-0.02,0.02,10108.49,same-prbs," 12, 15, 23, 1, 2, 0, 12, 15, 23, 2, 1, 1","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 1', ' 1']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 2', ' 1', ' 1']",2,sl0,urllc-trf1,0.35,1.1511508951406648,1.0670268552359765,1.1235124480927752
110,"(12, 15, 23, 0, 0, 0, 6, 9, 35, 0, 0, 0)",1.31,2.11,-62024.26,same-pol," 12, 15, 23, 0, 0, 0, 6, 9, 35, 0, 0, 0","[' 12', ' 15', ' 23', ' 0', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 0', ' 0', ' 0', ' 6', ' 9', ' 35', ' 0', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.4913043478260868,1.083632607659304,0.7294938624645155
111,"(12, 15, 23, 0, 0, 0, 6, 9, 35, 0, 0, 0)",0.97,-0.22,-47323.78,same-pol," 12, 15, 23, 0, 0, 0, 6, 9, 35, 0, 0, 0","[' 12', ' 15', ' 23', ' 0', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 0', ' 0', ' 0', ' 6', ' 9', ' 35', ' 0', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.4043478260869564,1.0651199745749245,0.8097938972982979
112,"(6, 9, 35, 0, 0, 0, 6, 9, 35, 2, 0, 0)",0.2,-3.73,-113397.48,same-prbs," 6, 9, 35, 0, 0, 0, 6, 9, 35, 2, 0, 0","[' 6', ' 9', ' 35', ' 0', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 0', ' 0', ' 6', ' 9', ' 35', ' 2', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.2074168797953964,1.0372318449070395,0.448872321159499
113,"(6, 9, 35, 0, 0, 0, 6, 9, 35, 2, 0, 0)",0.3,-0.33,-120072.12,same-prbs," 6, 9, 35, 0, 0, 0, 6, 9, 35, 2, 0, 0","[' 6', ' 9', ' 35', ' 0', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 0', ' 0', ' 6', ' 9', ' 35', ' 2', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.2329923273657288,1.0642459876052757,0.4124127072895466
114,"(6, 9, 35, 2, 0, 0, 12, 15, 23, 0, 1, 0)",-2.11,0.15,74029.53,distinct," 6, 9, 35, 2, 0, 0, 12, 15, 23, 0, 1, 0","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 0', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 0', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.6166240409207161,1.0680597489273795,1.4726753147890737
115,"(6, 9, 35, 2, 0, 0, 12, 15, 23, 0, 1, 0)",-2.1,0.52,75564.14,distinct," 6, 9, 35, 2, 0, 0, 12, 15, 23, 0, 1, 0","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 0', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 0', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.6191815856777493,1.0709995232798346,1.4810579823248458
116,"(12, 15, 23, 1, 0, 0, 6, 9, 35, 1, 0, 0)",1.59,0.91,-82024.67,same-pol," 12, 15, 23, 1, 0, 0, 6, 9, 35, 1, 0, 0","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0', ' 6', ' 9', ' 35', ' 1', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.5629156010230179,1.0740982043540441,0.6202434420911719
117,"(12, 15, 23, 1, 0, 0, 6, 9, 35, 1, 0, 0)",1.5,-0.17,-136448.1,same-pol," 12, 15, 23, 1, 0, 0, 6, 9, 35, 1, 0, 0","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0', ' 6', ' 9', ' 35', ' 1', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.5398976982097186,1.0655172413793104,0.32296040611044735
118,"(12, 15, 23, 1, 0, 0, 6, 9, 35, 0, 0, 0)",1.5,3.29,-28684.88,distinct," 12, 15, 23, 1, 0, 0, 6, 9, 35, 0, 0, 0","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0', ' 6', ' 9', ' 35', ' 0', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.5398976982097186,1.0930081042428095,0.9116071931405689
119,"(12, 15, 23, 1, 0, 0, 6, 9, 35, 0, 0, 0)",1.35,-0.12,-43352.06,distinct," 12, 15, 23, 1, 0, 0, 6, 9, 35, 0, 0, 0","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0', ' 6', ' 9', ' 35', ' 0', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.50153452685422,1.0659145081836963,0.8314890565277945
120,"(6, 9, 35, 1, 1, 0, 6, 9, 35, 2, 0, 0)",-0.01,-0.21,2454.18,same-prbs," 6, 9, 35, 1, 1, 0, 6, 9, 35, 2, 0, 0","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 2', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.1537084398976982,1.0651994279358017,1.0817014759593095
121,"(6, 9, 35, 1, 1, 0, 6, 9, 35, 2, 0, 0)",0.21,-0.03,-25906.42,same-prbs," 6, 9, 35, 1, 1, 0, 6, 9, 35, 2, 0, 0","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 2', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,1.2099744245524295,1.0666295884315908,0.926784278159852
122,"(6, 9, 35, 2, 0, 0, 12, 15, 23, 1, 1, 0)",-2.07,0.49,71050.9,distinct," 6, 9, 35, 2, 0, 0, 12, 15, 23, 1, 1, 0","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 1', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.626854219948849,1.0707611631972032,1.4564048193523973
123,"(6, 9, 35, 2, 0, 0, 12, 15, 23, 1, 1, 0)",-1.83,0.01,71845.65,distinct," 6, 9, 35, 2, 0, 0, 12, 15, 23, 1, 1, 0","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 1', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.688235294117647,1.0669474018750993,1.4607460689363667
124,"(6, 9, 35, 2, 0, 0, 12, 15, 23, 1, 0, 0)",-1.7,0.44,142082.36,distinct," 6, 9, 35, 2, 0, 0, 12, 15, 23, 1, 0, 0","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 1', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,0.7214833759590792,1.0703638963928175,1.8444077085297863
125,"(6, 9, 35, 2, 0, 0, 12, 15, 23, 1, 0, 0)",-1.65,0.45,163424.18,distinct," 6, 9, 35, 2, 0, 0, 12, 15, 23, 1, 0, 0","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 1', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,0.7342710997442455,1.0704433497536945,1.9609854590125133
126,"(6, 9, 35, 0, 2, 0, 12, 15, 23, 1, 0, 0)",-1.44,0.32,76366.98,distinct," 6, 9, 35, 0, 2, 0, 12, 15, 23, 1, 0, 0","[' 6', ' 9', ' 35', ' 0', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 2', ' 0', ' 12', ' 15', ' 23', ' 1', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,0.7879795396419437,1.0694104560622915,1.485443422797943
127,"(6, 9, 35, 0, 2, 0, 12, 15, 23, 1, 0, 0)",-1.71,0.5,165627.68,distinct," 6, 9, 35, 0, 2, 0, 12, 15, 23, 1, 0, 0","[' 6', ' 9', ' 35', ' 0', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 2', ' 0', ' 12', ' 15', ' 23', ' 1', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,0.718925831202046,1.0708406165580806,1.973021877330571
128,"(6, 9, 35, 1, 2, 0, 12, 15, 23, 2, 1, 0)",-2.28,-2.34,10760.57,distinct," 6, 9, 35, 1, 2, 0, 12, 15, 23, 2, 1, 0","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 2', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.5731457800511509,1.0482758620689656,1.1270743757791102
129,"(6, 9, 35, 1, 2, 0, 12, 15, 23, 2, 1, 0)",-2.24,0.02,123144.59,distinct," 6, 9, 35, 1, 2, 0, 12, 15, 23, 2, 1, 0","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 2', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.5833759590792837,1.0670268552359765,1.7409618624979453
130,"(12, 15, 23, 0, 0, 0, 6, 9, 35, 2, 2, 1)",1.34,-1.34,-60612.59,distinct," 12, 15, 23, 0, 0, 0, 6, 9, 35, 2, 2, 1","[' 12', ' 15', ' 23', ' 0', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 2', ' 1']","[' 12', ' 15', ' 23', ' 0', ' 0', ' 0', ' 6', ' 9', ' 35', ' 2', ' 2', ' 1']",1,sl0,urllc-trf1,0.09999999999999998,1.4989769820971865,1.056221198156682,0.7372049814329984
131,"(6, 9, 35, 2, 2, 1, 6, 9, 35, 2, 0, 0)",0.17,-0.28,-114809.15,same-prbs," 6, 9, 35, 2, 2, 1, 6, 9, 35, 2, 0, 0","[' 6', ' 9', ' 35', ' 2', ' 2', ' 1']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 2', ' 1', ' 6', ' 9', ' 35', ' 2', ' 0', ' 0']",1,sl0,urllc-trf1,0.09999999999999998,1.1997442455242966,1.0646432544096616,0.44116120219101596
132,"(6, 9, 35, 0, 2, 0, 12, 15, 23, 1, 1, 0)",-1.81,0.37,5335.52,distinct," 6, 9, 35, 0, 2, 0, 12, 15, 23, 1, 1, 0","[' 6', ' 9', ' 35', ' 0', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 2', ' 0', ' 12', ' 15', ' 23', ' 1', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.6933503836317135,1.0698077228666771,1.0974405336205542
133,"(6, 9, 35, 0, 2, 0, 12, 15, 23, 1, 1, 0)",-1.89,0.06,74049.15,distinct," 6, 9, 35, 0, 2, 0, 12, 15, 23, 1, 1, 0","[' 6', ' 9', ' 35', ' 0', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 0', ' 2', ' 0', ' 12', ' 15', ' 23', ' 1', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.6728900255754476,1.0673446686794852,1.4727824872544242
134,"(6, 9, 35, 2, 0, 0, 12, 15, 23, 2, 0, 0)",-2.24,0.56,54754.62,same-pol," 6, 9, 35, 2, 0, 0, 12, 15, 23, 2, 0, 0","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 2', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,0.5833759590792837,1.0713173367233435,1.3673878721737291
135,"(6, 9, 35, 2, 0, 0, 12, 15, 23, 2, 0, 0)",-2.28,0.07,41603.12,same-pol," 6, 9, 35, 2, 0, 0, 12, 15, 23, 2, 0, 0","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 2', ' 0', ' 0']",2,sl0,urllc-trf1,0.35,0.5731457800511509,1.0674241220403624,1.2955489996936134
136,"(12, 15, 23, 2, 0, 0, 12, 15, 23, 2, 0, 2)",0.12,-0.53,113538.86,same-prbs," 12, 15, 23, 2, 0, 0, 12, 15, 23, 2, 0, 2","[' 12', ' 15', ' 23', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 2']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 2', ' 0', ' 2']",2,sl0,urllc-trf1,0.35,1.1869565217391305,1.0626569203877325,1.6884914361170442
137,"(12, 15, 23, 2, 0, 0, 12, 15, 23, 2, 0, 2)",0.78,-0.12,126820.88,same-prbs," 12, 15, 23, 2, 0, 0, 12, 15, 23, 2, 0, 2","[' 12', ' 15', ' 23', ' 2', ' 0', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 2']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 0', ' 12', ' 15', ' 23', ' 2', ' 0', ' 2']",2,sl0,urllc-trf1,0.35,1.3557544757033249,1.0659145081836963,1.7610432622249668
138,"(12, 15, 23, 2, 0, 2, 18, 9, 23, 1, 2, 0)",-0.42,30.62,-738.99,distinct," 12, 15, 23, 2, 0, 2, 18, 9, 23, 1, 2, 0","[' 12', ' 15', ' 23', ' 2', ' 0', ' 2']","[' 18', ' 9', ' 23', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 2', ' 18', ' 9', ' 23', ' 1', ' 2', ' 0']",2,sl0,urllc-trf1,0.35,1.048849104859335,1.3101541395201017,1.0642590752873458
139,"(12, 15, 23, 2, 0, 2, 18, 9, 23, 1, 2, 0)",-0.83,37.83,6558.17,distinct," 12, 15, 23, 2, 0, 2, 18, 9, 23, 1, 2, 0","[' 12', ' 15', ' 23', ' 2', ' 0', ' 2']","[' 18', ' 9', ' 23', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 2', ' 18', ' 9', ' 23', ' 1', ' 2', ' 0']",2,sl0,urllc-trf1,0.35,0.9439897698209718,1.3674400127125377,1.104119148032432
140,"(12, 15, 23, 2, 2, 0, 6, 9, 35, 1, 2, 0)",1.35,2.13,-77046.64,distinct," 12, 15, 23, 2, 2, 0, 6, 9, 35, 1, 2, 0","[' 12', ' 15', ' 23', ' 2', ' 2', ' 0']","[' 6', ' 9', ' 35', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 2', ' 0', ' 6', ' 9', ' 35', ' 1', ' 2', ' 0']",1,sl0,urllc-trf1,0.09999999999999998,1.50153452685422,1.0837915143810584,0.6474354781609882
141,"(12, 15, 23, 1, 2, 0, 30, 9, 11, 1, 1, 0)",-0.04,114.86,741.5,distinct," 12, 15, 23, 1, 2, 0, 30, 9, 11, 1, 1, 0","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 1', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 1', ' 0']",1,sl0,urllc-trf1,0.09999999999999998,1.1460358056265985,1.9794692515493406,1.0723461172459121
142,"(12, 15, 23, 1, 2, 0, 30, 9, 11, 1, 2, 0)",-0.02,108.65,947.43,same-pol," 12, 15, 23, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",2,sl0,urllc-trf1,0.35,1.1511508951406648,1.9301287144446209,1.0734709911393716
143,"(12, 15, 23, 1, 2, 0, 30, 9, 11, 1, 2, 0)",0.01,108.17,7698.54,same-pol," 12, 15, 23, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",2,sl0,urllc-trf1,0.35,1.1588235294117646,1.926314953122517,1.1103483154285578
144,"(30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0)",0.0,0.0,0.0,self," 30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",3,sl0,urllc-trf1,0.6,1.1562659846547314,1.0668679485142223,1.0682957409432847
145,"(30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0)",0.0,0.0,0.0,self," 30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",3,sl0,urllc-trf1,0.6,1.1562659846547314,1.0668679485142223,1.0682957409432847
146,"(30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0)",0.0,0.0,0.0,self," 30, 9, 11, 1, 2, 0, 30, 9, 11, 1, 2, 0","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0']","[' 30', ' 9', ' 11', ' 1', ' 2', ' 0', ' 30', ' 9', ' 11', ' 1', ' 2', ' 0']",3,sl0,urllc-trf1,0.6,1.1562659846547314,1.0668679485142223,1.0682957409432847
147,"(12, 15, 23, 1, 2, 0, 12, 15, 23, 2, 0, 2)",-0.59,-1.14,-6517.67,same-prbs," 12, 15, 23, 1, 2, 0, 12, 15, 23, 2, 0, 2","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 2']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 2', ' 0', ' 2']",2,sl0,urllc-trf1,0.35,1.0053708439897697,1.0578102653742254,1.0326935614202284
148,"(12, 15, 23, 1, 2, 0, 12, 15, 23, 2, 0, 2)",0.16,-0.73,-2431.76,same-prbs," 12, 15, 23, 1, 2, 0, 12, 15, 23, 2, 0, 2","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0']","[' 12', ' 15', ' 23', ' 2', ' 0', ' 2']","[' 12', ' 15', ' 23', ' 1', ' 2', ' 0', ' 12', ' 15', ' 23', ' 2', ' 0', ' 2']",2,sl0,urllc-trf1,0.35,1.1971867007672634,1.0610678531701891,1.0550124731379207
149,"(6, 9, 35, 2, 1, 1, 18, 15, 17, 2, 1, 1)",-3.02,-8.46,29115.87,same-pol," 6, 9, 35, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",2,sl0,urllc-trf1,0.35,0.3838874680306905,0.9996504052121405,1.227338532417841
150,"(6, 9, 35, 2, 1, 1, 18, 15, 17, 2, 1, 1)",-1.67,2.26,93758.84,same-pol," 6, 9, 35, 2, 1, 1, 18, 15, 17, 2, 1, 1","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 2', ' 1', ' 1']",2,sl0,urllc-trf1,0.35,0.729156010230179,1.0848244080724614,1.580444876071868
151,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 1, 0)",0.11,12.5,49389.38,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 1, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 1', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,1.1843989769820973,1.1661846496106787,1.3380807366998122
152,"(18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 1, 0)",-0.52,-2.18,-11839.48,same-prbs," 18, 15, 17, 2, 1, 1, 18, 15, 17, 1, 1, 0","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 18', ' 15', ' 17', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 1', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,1.0232736572890024,1.049547115843,1.0036236583708877
153,"(18, 15, 17, 1, 1, 0, 6, 9, 35, 2, 1, 1)",2.91,-4.04,-78505.25,distinct," 18, 15, 17, 1, 1, 0, 6, 9, 35, 2, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",2,sl0,urllc-trf1,0.35,1.9005115089514066,1.0347687907198473,0.6394679537122012
154,"(18, 15, 17, 1, 1, 0, 6, 9, 35, 2, 1, 1)",2.19,-0.08,-81919.36,distinct," 18, 15, 17, 1, 1, 0, 6, 9, 35, 2, 1, 1","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 1', ' 1', ' 0', ' 6', ' 9', ' 35', ' 2', ' 1', ' 1']",2,sl0,urllc-trf1,0.35,1.7163682864450127,1.0662323216272047,0.6208186883870986
155,"(6, 9, 35, 2, 1, 1, 18, 15, 17, 0, 1, 0)",-2.88,0.25,62452.69,distinct," 6, 9, 35, 2, 1, 1, 18, 15, 17, 0, 1, 0","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 0', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.419693094629156,1.0688542825361513,1.4094378793267537
156,"(6, 9, 35, 2, 1, 1, 18, 15, 17, 0, 1, 0)",-2.12,2.39,83101.03,distinct," 6, 9, 35, 2, 1, 1, 18, 15, 17, 0, 1, 0","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 6', ' 9', ' 35', ' 2', ' 1', ' 1', ' 18', ' 15', ' 17', ' 0', ' 1', ' 0']",2,sl0,urllc-trf1,0.35,0.6140664961636828,1.0858573017638646,1.522227558388919
157,"(18, 15, 17, 0, 1, 0, 18, 9, 23, 1, 1, 1)",0.33,75.95,31780.04,distinct," 18, 15, 17, 0, 1, 0, 18, 9, 23, 1, 1, 1","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 18', ' 9', ' 23', ' 1', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0', ' 18', ' 9', ' 23', ' 1', ' 1', ' 1']",2,sl0,urllc-trf1,0.35,1.2406649616368286,1.670316224376291,1.2418913187080243
158,"(18, 15, 17, 0, 1, 0, 18, 9, 23, 1, 1, 1)",0.12,27.2,3391.42,distinct," 18, 15, 17, 0, 1, 0, 18, 9, 23, 1, 1, 1","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0']","[' 18', ' 9', ' 23', ' 1', ' 1', ' 1']","[' 18', ' 15', ' 17', ' 0', ' 1', ' 0', ' 18', ' 9', ' 23', ' 1', ' 1', ' 1']",2,sl0,urllc-trf1,0.35,1.1869565217391305,1.2829810901001113,1.0868210642072862
